['GOVERNMENT ORDERS'], 312963
['FARM IMPLEMENTS COMMITTEE'], 475
['OF COMMONS'], 475
['SUPPLY-THE VALLEYFIELD STRIKE.'], 474
['FISHERIES ACT AMENDMENT.'], 474
['FARM AND UNEMPLOYMENT RELIEF'], 473
['SUPPLY-POSTAL SERVICES.'], 471
['EIIITION'], 470
['HOME IMPROVEMENT LOANS'], 470
['NORTHWEST TERRITORIES'], 470
['REQUEST FOR BILINGUAL ANSWERS TO QUESTIONS ON ORDER PAPER'], 469
['SUPPLY-COLD STORAGE.'], 467
["FARMERS'-CREDITORS' ACT"], 466
['SUPPLY-SOUTH AFRICAN WAR-PAY OF COLONIAL TROOPS.'], 465
['SUPPLY-PROTECTION FOR THE STONE INDUSTRY.'], 465
['M873-101'], 464
['ADJOURNMENT-BUSINESS OF THE HOUSE'], 463
['SUPPLY-TIMBER LIMITS-DREDGING.'], 462
['SUPPLY-THE BOUNDARIES OP MANITOBA.'], 462
['CANADIAN SOVEREIGNTY'], 461
['HOUSE MANAGEMENT'], 461
['CIVIL SERVICE ACT AMENDMENT'], 460
['UNDERTAKINGS IN GENERAL INTEREST AND FINANCIAL ASSISTANCE TO PROVINCES'], 459
['SCHEDULE II'], 459
['YUKON ACT'], 459
['FISH INSPECTION ACT'], 458
['GRANTING OF INTERIM SUPPLY'], 456
['CANADIAN NATIONAL RAILWAYS- CONSTRUCTION'], 454
['PROJECTS ALREADY UNDERTAKEN'], 454
['SUPPLY-COLD STORAGE FOR BAIT.'], 452
['HOll-332'], 452
['PRICE CEILING POLICIES WITH RESPECT TO FARM PRODUCTS'], 451
['S162 HOUSE OF'], 451
['FARM IMPLEMENTS'], 450
['CIVIL AVIATION'], 450
['SUPPLY-RESIGNATION OP THE AUDITOR GENERAL.'], 449
['SUPPLY.-THE CANADIAN PACIFIC RAILWAY.'], 449
['POINTS OF ORDER'], 449
['DOMINION LANDS ACT AMENDMENT.'], 448
['CANADIAN BROADCASTING ACT'], 448
['COMMONWEALTH CONFERENCE'], 448
['SPECIAL WAR REVENUE.'], 447
['OLD AGE ASSISTANCE ACT'], 447
['NATIONAL DEFENCE FOR AIR'], 446
['TRANS-CANADA AIR LINES INCREASE OF CAPITAL-CREATION OF CORPORATION TO OPERATE SERVICES UNDER CONTRACT'], 445
['RESEARCH COUNCIL ACT'], 445
['ELECTRIC POWER'], 443
['EXPORT AND IMPORT PERMITS ACT'], 443
['SUPPLY-DOG-FISH PEST.'], 442
['SENATE AND HOUSE OF COMMONS'], 442
['IS, 1944'], 439
['BELL TELEPHONE COMPANY OF CANADA'], 438
['COST OF LIVING'], 438
['DISABLED PERSONS ACT'], 438
['REQUEST FOR ANSWERS TO QUESTIONS ON ORDER PAPER'], 438
['QUESTIONS. -'], 436
["THE AUDITOR GENERAL'S REPORT"], 436
['NATIONAL DEFENCE FOR NAVAL SERVICES'], 434
['SECOND READINGS-SENATE BILLS'], 434
['SALARY DEDUCTION ACT'], 433
['SUPPLY-STRIKE AT KINGSTON LOCOMOTIVE WORKS.'], 432
['CIVIL SERVICE COMMISSION'], 432
['PENITENTIARY ACT'], 429
['CRIMINAL CODE AMENDMENT.'], 428
['FREIGHT RATES-INCREASES ORDERED BY TRANSPORT BOARD-AMENDMENT, MR. COLDWELL- SUBAMENDMENT, MR. BRACKEN'], 428
['SUPPLY-DUTY ON LUMBER.'], 427
['SUPPLY-STEEL INDUSTRY'], 427
['GOVERNMENT ADMINISTRATION'], 427
['SUPPLY - GRAND TRUNK PACIFIC RAILWAY-INCOMPLETE CORRESPONDENCE.'], 424
['PULP AND PAPER INDUSTRY'], 424
['NATURAL GAS'], 423
['LOI CONSTITUTIONNELLE DE 1981'], 422
['SUPPLY-THE CORONATION OATH.'], 420
['PENSION ACT AMENDMENT.'], 420
['IONISED EDITION'], 420
['MOTION TO ADJOURN UNDER S.O. 26 THE CANADIAN ECONOMY MEASURES TO INCREASE EMPLOYMENT AND PRODUCTIVITY'], 420
['SUPPLY-COST OF CENSUS.'], 419
['CIVIL DEFENCE'], 419
['SUPPLY-OFFICIAL REPORTING OF DEBATES.'], 417
['INTERCOLONIAL RAILWAY COAL SUPPLY.'], 417
['BANKING AND COMMERCE'], 417
['G483 COMMONS'], 416
['M. J. A. CURRIE.'], 415
['DEPARTMENT OF NATIONAL DEFENCE BILL'], 414
['QUESTIONS PASSED AS ORDERS FOR RETURN'], 413
['BEAUHARNOIS POWER PROJECT'], 412
['NATIONAL FLAG'], 411
['RURAL DEVELOPMENT'], 411
['COMPANIES ACT, 1934, AMENDMENT'], 409
['SUPPLY-THE TREADGOLD CONCESSIONS.'], 408
['INTERNATIONAL MONETARY FUND'], 407
['SUPPLY-SOUTH AFRICAN WAR-TERMS OF PEACE.'], 406
['MOTION TO ADJOURN UNDER S.O. 26   ROYAL CANADIAN MOUNTED POLICE ILLEGAL ACTS COMMITTED BY FORCE'], 406
['FEDERAL DISTRICT COMMISSION'], 405
['INTEREST ACT'], 405
["SUPPLY-MR. D. J. O'DONOGHUE."], 404
["SUPPLY-'SALE OF ISLANDS IN GEORGIAN BAY."], 404
['OLD AGE SECURITY TO PROVIDE FOR PENSIONS, WITHOUT MEANS TEST, AT AGE 70'], 404
['ST. LAWRENCE POWER TRANSMISSION COMPANY.'], 403
['NATIONAL DEVELOPMENT POLICY'], 403
['MARITIME TRANSPORTATION UNIONS'], 403
['Private Members’ Business'], 403
['PENITENTIARY ACT AMENDMENT'], 402
['STANDING COMMITTEES'], 402
['SUPPLY - INTERCOLONIAL RAILWAY.'], 401
['SUPPLY-HON. WM. PUGSLEY AND THE REPORT OF THE CENTRAL RAILWAY COMMISSION.'], 401
['MONTREAL, OTTAWA AND GEORGIAN BAY CANAL COMPANY'], 401
['IN COMMITTEE OE SUPPLY.'], 399
['WAYS AND MEANS-THE INTERIM SUPPLY BILL.'], 399
['PARLIAMENT BUILDINGS'], 399
['INDUSTRIAL DEVELOPMENT BANK ACT'], 397
['REPORTED BAN ON FAREWELLS TO CREWS OF NORTHERN SUPPLY SHIPS'], 396
['DOMINION-PROVINCIAL RELATIONS PROVISION FOR REVISION OF FISCAL ARRANGEMENTS AND TAXATION PROVISIONS'], 396
['SUPPLY-DELAY IN PAYMENT OF WORKMEN.'], 395
['STATEMENT IN DEBATE ON DEFENCE ESTIMATES RESPECTING ROYAL MILITARY COLLEGE'], 395
['EEVISED EDITI0X'], 395
['SUPPLY-DISMISSAL OF MLLE. BOULAY'], 394
['CO-OPERATIVE CREDIT MEASURE PROVIDING FOR ORGANIZATION AND SUPERVISION OF ASSOCIATIONS'], 394
['HEBER BUTTIMER.'], 393
['DEPARTMENT OP FINANCE'], 392
['ENVIRONMENTAL AFFAIRS'], 392
['FLAXSEED-CATTLE REQUEST FOR ANSWERS TO QUESTIONS ASKED ON FEBRUARY 9'], 391
['SUPPLY-MOOSEJAW ARMOURY.'], 389
['SUPPLY-INDEMNITY OF MEMBERS'], 389
['SUPPLY-CALGARY TOWN SITE.'], 388
['SUPPLY-LAUSANNE TREATY'], 387
['SUPPLY-ICE JAM ON THAMES RIVER.'], 386
['ADVANCES TO SETTLERS ON CROWN LANDS'], 386
['BANK ACT AND QUEBEC SAVINGS BANKS ACT'], 383
['SUPPLY-LETTER OF MR. W.'], 382
['SUPPLY-MANITOBA ELECTION RETURN.'], 380
["SUPPLY-HIGH COMMISSIONER'S OFFICE"], 380
['HONG KONG INQUIRY-AMENDMENT OF MR. GREEN TO MOTION FOR COMMITTEE'], 380
['SUPPLY-GOVERNMENT BUSINESS.'], 379
['R.C.A.F.,'], 379
['LACK OF GOVERNMENT LEADERSHIP'], 378
['SUPPLY-UNEMPLOYMENT AMENDMENT TO MOTION OF MINISTER OF JUSTICE'], 377
['THE POTATO SUPPLY.'], 375
['BBVXSED EDITION'], 375
['HOUSE OF COMMONS ACT'], 375
['NATIONAL CAPITAL COMMISSION'], 375
['AURORA PIPE LINE COMPANY'], 375
['OPIUM AND DRUG ACT AMENDMENT.'], 374
['FEDERAL GOVERNMENT'], 374
['QUESTIONS. .'], 373
['S, 1929'], 373
['TABLE II'], 373
['SPECIAL WAR REVENUE ACT, 1915, AMENDMENT.'], 371
['CANADIAN ARMY'], 370
['GRAND TRUNK PACIFIC RAILWAY COMPANY.'], 369
["SUPPLY-'STEAMSHIP COMMUNICATION BETWEEN CANADA AND MEXICO."], 369
['SUPPLY-MINISTER OF LABOUR AND THE NATIONAL CATHOLIC LABOUR UNIONS'], 368
['CUSTOMS TARIFF, 1907, AMENDMENT'], 367
['DEPARTMENT OF LAROUR'], 367
['OTISES EDITION'], 367
['TAX AGREEMENTS'], 365
['$500,000.000 V'], 364
['TRANSITIONAL MEASURES ACT. 1947 CONTINUATION OF CERTAIN ORDERS AND REGULATIONS'], 364
['COMMITTEE OF WAYS AND MEANS.- THE BUDGET.'], 363
['DOMINION ELECTIONS'], 362
['NATIONAL CENTENNIAL ACT'], 362
['IMPERIAL ECONOMIC CONFERENCE'], 360
['CANADA SHIPPING ACT AMENDMENTS TO ACT OF 1934'], 360
['VARIOUS AMENDMENTS RELATING TO OFFENSIVE WEAPONS, PENALTY FOR OFFENCES OF A SEDITIOUS NATURE, IMPROPER USE OF MAILS, ETC.'], 360
['CANADA GRAIN ACT AMENDMENT'], 359
['DAIRY INDUSTRY ACT AMENDMENT'], 359
['NAVIGABLE WATERS PROTECTION ACT'], 359
['BILINGUALISM AND BICULTURALISM'], 359
['SUPPLY-APPOINTMENT OF .TUDGES IN ONTARIO.'], 358
['INQUIRIES FOR RETURNS'], 358
['WAYS AND MEANS-THE SUPPLY BILL'], 358
['BANKRUPTCY ACT.'], 358
['ADDRESS DEBATE'], 358
['CUSTOMS AND EXCISE'], 357
['DOMINION-PROVINCIAL FISCAL RELATIONS'], 356
['SUPPLY-NEW WESTMINSTER ELEVATOR'], 355
['CONSIDERED IN COMMITTEE-THIRD READING'], 354
['SUPPLY-MOTION OF WANT OF CONFIDENCE'], 354
['PATENT ACT'], 354
['DEFENCE SUPPLIES'], 353
["SUPPLY - FLORENCE MINING COMPANY'S CASE."], 352
['STATUS OF QUESTIONS PASSED AS RETURNS.'], 352
["AUDITOR GENERAL'S REPORT"], 352
['SUPPLY-UNEMPLOYMENT AMENDMENT OF MR. HEAPS TO MOTION FOR COMMITTEE'], 352
['FARM IMPROVEMENT LOANS'], 352
['FARM PRODUCTS MARKETING AGENCIES BILL'], 352
['SUPPLY-QUEBEC TERCENTENARY.'], 351
['IMPROVEMENT OF HIGHWAYS.'], 351
['CANADA PENSION PLAN'], 351
['SUPPLY AND SERVICES'], 351
['COMBINES INVESTIGATION ACT.'], 350
['BEAUHARNOIS POWER CORPORATION'], 350
['ADULTERATION OF BUTTER.'], 349
['SUPPLY-CANADIAN GOVERNMENT MERCHANT MARINE GENERAL STATEMENT BY THE MINISTER'], 349
['SUPPLY-TELEGRAPHIC COMMUNICA-CATION WITH PRINCE EDWARD ISLAND.'], 348
['SUPPLY-EXPENDITURE ON CIVIL GOVERNMENT.'], 348
['CANADA LABOUR CODE'], 348
['SUPPLY OF MILITIA TENTS.'], 347
['REPRESENTATION ACT AMENDMENT'], 347
['XXX11 INDEX'], 346
['SUPPLY-THE INTERCOLONIAL RAILWAY.'], 345
['EXPORT CREDITS INSURANCE'], 345
['SUPPLY-FRENCH TRANSLATION OF LAWS.'], 343
['SHIPBUILDING'], 342
['AMENDMENT TO BRITISH NORTH AMERICA ACT'], 342
['SUPPLY-THE SEARCH FOR THE NORTH POLE.'], 341
['REGINA PHOTO SUPPLY CO.-SALES TAX'], 340
['MUNITIONS AND SUPPLY-GENERAL PURCHASING BRANCH  CEILING PRICES'], 340
['W. W. DOUGHERTY,'], 339
['CANADA DEVELOPMENT CORPORATION'], 339
['PUBLIC ACCOUNTS COMMITTEE.'], 338
["WAR VETERANS' ALLOWANCES"], 338
['REFERENCE BY MR. SPEAKER TO ASKING OF QUESTIONS'], 338
['DEPARTMENT OF CUSTOMS AND EXCISE'], 337
['DEPARTMENT OP RAILWAYS AND CANALS'], 337
['PARLIAMENT HILL'], 337
['PRAIRIE TRANSMISSION LINES LIMITED'], 337
['MIGRATORY BIRDS CONVENTION ACT'], 336
['CIVIL GOVERNMENT'], 336
['WAYS AND MEANS-THE SUPPLY BILL.'], 335
['FISHERIES ACT'], 335
['WHEAT-SUBSIDY ON EXPORTS BY UNITED STATES'], 335
['SUPPLY-PENSIONS TO HEADQUARTERS STAFF, PERMANENT MILITIA.'], 334
['WAYS AND MEANS - RECIPROCAL TRADE WITH THE UNITED STATES.'], 334
['SECOND READINGS AND REFERENCE TO RAILWAY COMMITTEE'], 333
['PRIVILEGE-MR. CAHAN IMPERIAL CONFERENCE OF 1926    DESCRIPTION AS SEPARATIST MOVEMENT FROM BRITISH COMMONWEALTH'], 333
['ALLEGED LACK OF LEADERSHIP, CONFUSION AND INDECISION'], 333
['SUPPLY-TRANSPORTATION OF PERISHABLE PRODUCTS.'], 332
['SUPPLY-THE PRESS GALLERY.'], 332
['SUPPLY-CONSTITUTIONAL CONFERENCE STATEMENT OP MR. BENNETT ON MOTION OP MINISTER OP FINANCE'], 332
['SMALL LOANS ACT'], 332
['CANADIAN NORTHERN RAILWAY.'], 331
['AGRICULTURAL PRODUCTS BOARD TO PRESCRIBE THE CONSTITUTION AND POWERS OF THE BOARD, AND TO PROVIDE FOR NECESSARY EXPENDITURES'], 331
["SUPPLY'-DUTY ON LUMBER."], 330
['WISED EDITION'], 330
['PURCHASING OF DEPARTMENTAL AND OTHER SUPPLIES.'], 330
['PATENTS OF INVENTION'], 330
['NATIONAL HEALTH AND WELFARE'], 330
["VETERANS' AFFAIRS"], 330
['PROVISION FOR CONTROL AND REGULATION OF PRODUCTION, DISTRIBUTION AND USE OF ESSENTIAL MATERIALS AND SERVICES'], 330
['THE CIVIL SERVICE.'], 329
['A. 1925.'], 329
['SUPPLY-CURTAILMENT OF CIVIL LIBERTIES STATEMENT OF MR. WOODSWORTH ON MOTION OF THE MINISTER OF FINANCE'], 329
['WAYS AND MEANS-TARIFF COMMIS SION.'], 328
['THE INSURANCE ACT.'], 328
['SUPPLY-HUDSON BAY RAILWAY'], 328
['QUESTIONS ON ORDERS OF THE DAY UNANSWERED'], 328
['RECONSTRUCTION'], 328
['NORTHERN AFFAIRS AND NATIONAL RESOURCES'], 328
['UNOPPOSED MOTIONS FOR PAPERS'], 327
['WHEAT MARKETING'], 327
['INSPECTION OF FRUIT PACKAGES.'], 326
['Government orders'], 326
['SUPPLY-EMBARGO ON CANADIAN CATTLE.'], 325
['SUPPLY-RULE 17C'], 325
['NATIONAL HEALTH'], 325
['PRIVATE BILLS SECOND READING'], 324
['POST OFFICE ACT AMENDMENT'], 323
['CANADIAN HORSES-IMPERIAL CON. NECTION.'], 322
['THE FARMERS BANK.'], 322
['I860'], 322
['SUPPLY-THE CONTRACT WITH THE CANADIAN PACIFC RAILWAY.'], 321
['SUPPLY-DUTY ON GARDEN PRODUCTS.'], 321
['COM MOXS'], 321
['DEPARTMENT OF EXTERNAL AFFAIRS'], 321
['SUPPLY-THE EXPORT OF NICKEL.'], 320
['PUBLIC PRINTING AND STATIONERY'], 320
['REINFORCEMENTS-QUESTIONING OF MINISTER OF NATIONAL DEFENCE'], 320
['AFTEH RECESS'], 319
['INSURANCE'], 319
['* COMMONS'], 318
['SUPPLY-THE AUDITOR GENERAL.'], 318
['SUPPLY-THE RAILWAY COMMISSION.'], 318
['SUPPLY-RENTAL OF PUBLIC BUILDINGS.'], 318
['THE IMPERIAL CONFERENCE'], 318
['MINES AND GEOLOGICAL SURVEY'], 318
['SUPPLY-DUMPING DUTY'], 318
['ONTARIO AND MICHIGAN POWER COMPANY.'], 317
['SUPPLY-THE GRAND TRUNK PACIFIC RAILWAY.'], 317
['COMPANY OF YOUNG CANADIANS'], 317
['SUPPLY-INTERCOLONIAL RAILWAY.'], 316
["COMMONS '3986"], 316
['QUESTIONS TO BE ASKED ON ORDERS OF THE DAY'], 316
['B822 HOUSE OF'], 316
['SUPPLY-AUSTRALIAN TREATY AMENDMENTS TO MOTION OP MINISTER OP FINANCE FOR COMMITTEE'], 315
['HIGHWAY SAFETY'], 314
['ADJOURNMENT-BUSINESS OF THE HOUSE.'], 313
['METEOROLOGY'], 313
['HOSPITAL INSURANCE ACT'], 313
['COAL SUPPLY FOR NOVA SCOTIA LIGHTHOUSE KEEPERS.'], 312
['DEFENCE POLICY, DEFENCE PLANNING, DEFENCE PRODUCTION'], 312
['CANADA SHIPPING ACT AMENDMENT.'], 311
['DEPARTMENT OP PENSIONS AND NATIONAL HEALTH'], 311
['DEPARTMENT OF SECRETARY OF STATE'], 311
['CROWN LIABILITY'], 311
['EQUALIZATION OF PAYMENTS WITH BESPECT TO 1030 WHEAT CROP'], 310
['MEASURE TO PROVIDE ACREAGE REDUCTION AND CERTAIN PAYMENTS TO FARMERS'], 310
['TRANS-CANADA PIPE LINES LIMITED-ESTIMATED ANNUAL SALES AND REVENUE'], 310
["WAR VETERANS' ALLOWANCE ACT"], 309
['EMILY RITA ROWLANDS SIMPSON'], 308
['SPECIFIED ACREAGE GROUPS AS SHOWN IN WHEAT BOARD DELIVERY PERMITS'], 308
['CENSUS AND STATISTICS.'], 307
["' COMMONS"], 306
['R. L. BORDEN.'], 306
['SUPPLY-THE NAPANEE RIVER.'], 306
['DOMINION NOTES ACT AMENDMENT'], 306
['CROWN CORPORATIONS'], 306
['REQUEST FOR RECONVENING OF DOMINION-PROVINCIAL CONFERENCE'], 306
['WINTER WORKS'], 306
['REPRESENTATION IN THE HOUSE OP COMMONS.'], 305
['SUPPLY-HALF-BREED SCRIP.'], 305
['BRITISH NATIONALITY NATURALIZATION.'], 305
["COMMON'"], 305
['SAN FRANCISCO CONFERENCE'], 305
['LAKE GRAIN RATES'], 304
['NET INCREASE IN POPULATION OF CANADA-AGE GROUP 16-64 YEARS'], 304
['EXCISE TAX'], 304
['OFFICIAL LANGUAGES'], 304
['SUPPLY-THE BARR COLONY.'], 303
['CANADIAN PACIFIC RAILWAY COMPANY'], 303
['S 925 4.500 3.500 5.500 3,475 2.500 2,600 2,000 2,375 8,325 1,950 1.500 1,650 3,250 2.500 2,800 6,000 HOUSE OF COMMONS'], 303
['SUPPLY-TRANSPORTATION FACILITIES.'], 302
['SUPPLY-ESCAPE OF CONVICT BILL MINER.'], 302
['JUXE 22, 1903 51S6'], 301
['BOARD OF RAILWAY COMMISSIONERS.'], 301
['TRADE AGREEMENT BETWEEN CANADA AND THE UNION OF SOUTH AFRICA'], 301
['BILLS OF EXCHANGE ACT'], 301
['$512 HOUSE OF COMMONS'], 301
['DOMINION ELECTIONS ACT AMENDMENT'], 300
['REPRESENTATION ACT'], 300
['CENTRAL MORTGAGE BANK'], 300
['STJFPLY.'], 299
['192S'], 299
['SUPPLY-DEPARTMENT OF MARINE AND FISHERIES-THE CASSELS INVESTIGATION.'], 298
['GRAND TRUNK ACQUISITION BY THE GOVERNMENT.'], 298
['BANK ACT-IN COMMITTEE'], 297
['DOMESTIC FUEL SUPPLY SITUATION'], 297
['COMMuNS'], 296
['DEFENCE OF CANADA REGULATIONS'], 296
['ALIEN LABOUR IMPORTATION.'], 295
['QUESTION PASSED AS ORDER FOR RETURN'], 295
['WEST INDIES TRADE AGREEMENT'], 295
['CITY OF OTTAWA AGREEMENT'], 295
['FEDERAL AID TO ATLANTIC PROVINCES'], 295
["SUPPLY-MONTREAL LONGSHOREMEN'S STRIKE."], 294
['TRANS-CANADA AIR LINES ARRANGEMENT WITH CORPORATION RESPECTING LINES AND SERVICES FOR TRANSPORT OF PASSENGERS, GOODS AND MAILS'], 294
['BANKRUPTCY ACT'], 293
['ATHABASKA ELECTION'], 293
['EXPORT ACT AMENDMENT'], 293
['SUPPLY-WHEAT BONUS CONTINUATION OF PAYMENT OF FIVE CENTS A BUSHEL ON CHOP 1932-33'], 293
['SUPPLY-INTERCOLONIAL RAILWAY TIME-TABLE.'], 292
['SUPPLY-EXPERIMENTAL FRUIT AND VEGETABLE FARMS AND TECHNICAL EDUCATION.'], 292
['APPOINTMENT OF A TARIFF COMMISSION.'], 292
['NOVA SCOTIA FISHERIES'], 292
['PROPOSED CENSURE OF MR. DEPUTY SPEAKER.'], 291
["CANADA'S COAL SUPPLY"], 291
['UVISED EDITIOK'], 291
['TARIFF BOARD ACT'], 291
['EXPORT AND IMPORT PERMITS'], 291
['NATIONAL ARTS CENTRE'], 291
['COMMITTEE OF SUPPLY-RAILWAY ESTIMATES.'], 290
['CANTEEN FUNDS'], 290
['CONTINUATION OF DEBATE ON MOTION FOR REFERENCE TO PUBLIC ACCOUNTS COMMITTEE'], 290
['BRITISH COLUMBIA'], 290
["WAYS AND MEANS-WINNER OF THE KING'S PRIZE AT BISLEY."], 289
['TARIFFS AND TRADE'], 289
['&quot;APPEALS'], 289
['MEAT AND CANNED FOODS ACT'], 288
['ESTATE TAX ACT'], 288
['FREIGHT RATES REDUCTION ACT'], 287
['QUESTIONS AS ORDERS FOR RETURNS'], 286
['EXCISE ACT'], 286
['LACK OF ACTION TO ASSIST EASTERN AGRICULTURE'], 286
['DEPARTMENT OF THE ENVIRONMENT-BILINGUAL POSITIONS'], 286
['SUPPLY-STOCK EXCHANGE SPECULATION.'], 285
['SENATE AND HOUSE OF COMMONS ACT'], 285
['INSURANCE BILLS-CONSIDERED IN COMMITTEE'], 285
['SMALL LOANS'], 285
['CANADA-UNITED STATES-CONTINUATION OF DEBATE ON MOTION FOR APPROVAL SUBJECT TO REQUIRED LEGISLATION'], 285
['RECENT BY-ELECTIONS-SUGGESTED TAX CHANGES, COST OP LIVING, ETC.'], 285
['CONSERVATION'], 284
["PRIVATE MEMBERS' NOTICES OF MOTIONS"], 284
['SUPPLY-PUBLIC DOCUMENTS WITHHELD FROM PARLIAMENT.'], 283
['TREASURY BOARD'], 283
['CAPE BRETON'], 283
['TRANSITIONAL MEASURES ACT, 1947 CONTINUATION OP CERTAIN ORDERS AND REGULATIONS'], 282
['CHILDREN OF WAR DEAD ACT'], 282
['GOVERNMENT BUSINESS'], 282
['OTTAWA WATER SUPPLY.'], 281
['P.C. 2851'], 281
['BLIND PERSONS ACT'], 281
['STUDENT LOANS-DESIGNATION OF CREDIT UNIONS TO OPERATE AS BANKS'], 281
['BANKRUPTCY'], 281
['DEPARTMENT OP MINES'], 280
['FOREIGN ENLISTMENT'], 280
['$41,352 36 23,784 34 2,500 00 4,000 00 1,770 15 4,403 23 2,560 00 6,200 00 320 00 1,526 25 805 00 4,340 00 4,060 00 4,235 00 4,703 37 REVISED EDITION COMMONS'], 279
['PRAIRIE GRAIN ADVANCE PAYMENTS ACT'], 279
['CANADA GRAIN ACT AMENDMENT.'], 278
['QUEBEC AND SAGUENAY AND LOTBINIERE AND MEGANTIC RAILWAYS.'], 278
['192C'], 278
['TRANS-CANADA PIPE LINES ALLEGED MISLEADING OF PARLIAMENT    MOTION FOR ADJOURNMENT UNDER STANDING ORDER 26'], 278
['THE ECONOMY'], 278
['REFORM OF THE HOUSE OF COMMONS'], 278
['SUPPLY-FISH TRAPS IN BRITISH COLUMBIA WATERS'], 277
['SUPPLY-UNEMPLOYMENT AMENDMENT OF MB. HEAPS TO MOTION FOR COMMITTEE'], 277
['EMPLOYMENT'], 277
['SUPPLY-THE MAYES AFFIDAVIT.'], 276
['FEDERAL-PROVINCIAL TAX-SHARING ARRANGEMENTS ACT ALTERNATIVE ARRANGEMENTS FOR UNIVERSITY GRANTS-EXTENSION OF INDIVIDUAL INCOME TAX RATE'], 276
['DOMINION-PROVINCIAL RELATIONS  TAX SHARING ARRANGEMENTS'], 276
['AGRICULTURE DEPARTMENT'], 275
['ADJOURNMENT OF THE HOUSE'], 275
['DEPARTMENT OP THE INTERIOR'], 275
['HOUSE OF COMMONS DEBATES'], 275
['CENTRAL MORTGAGE AND HOUSING CORPORATION'], 275
['BANK ACT AMENDMENT.'], 274
['SUPPLY-THE CANADIAN NAVY.'], 274
['RESEARCH COUNCIL'], 274
['SUPPLY-SEALING COMMISSION PROPOSED INVESTIGATION OF CLAIMS OF SEALERS ON PACIFIC COAST'], 274
['SUPPLY-ABUSE OF FRANKING PRIVILEGES.'], 273
['LOAN OF $750,000,000 TO MEET LOANS OR OBLIGATIONS, TO PURCHASE UN MATURED SECURITIES AND FOR GENERAL PURPOSES'], 273
['PRINTING OF TRADE RETURNS.'], 272
['NATIONAL HARBOURS BOARD'], 272
['SPECIAL SUPPLEMENTARY ESTIMATES, 1937-38'], 272
['EXCHEQUER COURT ACT'], 271
['TRANS-CANADA HIGHWAY ACT AMENDMENTS TO EXTEND PERIOD OF PAYMENTS AND INCREASE MAXIMUM EXPENDITURES'], 271
['INSPECTION AND SALE ACT AMENDMENT.'], 270
['SUPPLY-TWO CENT FARES ON RAILWAYS.'], 270
['CIVIL SERVICE BONUS'], 269
['COMMITTEE OF SUPPLY'], 269
['LIVE STOCK AND POULTRY'], 269
['LOAN OF S750,000,000 TO MEET LOANS OR OBLIGATIONS, TO PURCHASE UNMATURED SECURITIES AND FOR GENERAL PURPOSES'], 269
['G18 COMMONS'], 268
['NATIONAL DEFENCE AND SECURITY'], 268
['G287 COMMONS'], 267
['GRADING OF GRAIN'], 267
['FARM PRICES'], 267
['HOUSE OF COMMONS AFTER RECESS'], 267
['ARMED FORCES'], 267
['R.C.M.P.'], 267
['Government Business'], 267
['SUPPLY-PROVINCIAL SUBSIDIES.'], 266
["SUPPLY-MANITOBA VOTERS' LISTS."], 266
['QUESTIONS AND MOTIONS.'], 266
["JUVENILE DELINQUENTS' ACT AMENDMENT"], 266
['M.D. No. 7'], 266
['DOMINION BUREAU OF STATISTICS'], 266
['EMERGENCY POWERS ACT-ORDER IN COUNCIL RE TRADE WITH MAINLAND CHINA AND NORTH KOREA'], 266
['NATIONAL HARBOURS BOARD ACT'], 266
['POWER DEVELOPMENT'], 266
['INQUIRY AS TO POLICY ON DELIVERIES TO FEED MILLS'], 266
['CANADIAN NORTHERN RAILWAY SUBSIDIES.'], 265
['PUBLIC WORKS-DREDGING'], 265
['GOLD CLAUSE OBLIGATIONS'], 265
["'1362 COMMONS"], 265
['SUCCESSION DUTY ACT'], 265
['STRATHCONA.'], 264
['DEBT MANAGEMENT AND MONETARY POLICY'], 264
['CANADA DAY'], 263
['QUESTIONS AS TO AVAILABILITY IN PETERBOROUGH AND NANAIMO'], 263
['DEPARTMENT OF TRANSPORT STORES'], 263
['DISABLED PERSONS'], 263
['PRAIRIE GRAIN PRODUCERS INTERIM FINANCING'], 263
['SUPPLY-NATIONAL TRANSCONTINENTAL RAILWAY.'], 262
["MOTION TO ADJOURN UNDER S.O. 26 GRAIN WITHHOLDING BY GOVERNMENT OF PAYMENTS UNDER TEMPORARY WHEAT RESERVES ACT-FARMERS' ECONOMIC PLIGHT"], 262
['SUPPLY-STANSTEAD ELECTION PAPERS.'], 261
["VETERANS' LAND ACT IN CORPORATION OF PROVISIONS OF CERTAIN ORDERS IN COUNCIL"], 261
['DEPARTMENT OP CITIZENSHIP AND IMMIGRATION'], 261
['URBAN AFFAIRS'], 261
['Orders of the Day'], 261
['SUPPLY-AMENDMENT'], 260
['COMMON3'], 260
['GOVERNMENT EMPLOYEES'], 260
['TELEGRAPHS ACT'], 260
['WOODS, LIMITED, OTTAWA-SUPPLY OF TENTS.'], 259
['REPRESENTATION IN THE HOUSE OF COMMONS,'], 259
['NATIONAL HEALTH AND WELFABE'], 259
['SUPPLY-PUBLIC ACCOUNTS COMMITTEE.'], 258
['SUPPLY-THE ADMINISTRATION OF THE YUKON.'], 258
['HALIFAX HARBOUR COMMISSION'], 258
['EXPLOSIVES ACT'], 258
['S, 1947'], 258
['STRIKING COMMITTEE'], 258
